España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Besiberri Norte (3.014m) desde Cavallers por río Malo,Ascensiones alta montaña;Cimas de 3.000m,Alta (PD+),Rutas de alta montaña con trepadas (nociones de escalada) generalmente con generosos agarres. La cuerda puede ser necesaria.,13 km,1.730,3.014,+800m | +514m / -1.314m,2:40h | 6:10h,Embalse de Cavallers,Caldes de Boí,https://www.rutaspirineos.org/rutas/besiberri-nord-desde-cavallers-por-riu-malo,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-besiberri-nord-desde-cavallers-por-riu-malo_es.pdf,09/11/2025
España,Cataluña,Barcelona,Barcelonès,Collserola,Vallvidrera,De Vallvidrera al Tibidabo por la fuente de la Budellera,Patrimonio histórico;Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","6,5 km",240 ,500 ,300 m,2:15 h,Centro del Parque Collserola,Vallvidrera,https://www.rutaspirineos.org/rutas/vallvidrera-tibidabo-fuente-budellera,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-vallvidrera-tibidabo-fuente-budellera_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","2,4 km",910,1.032,130m,0:40h,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Cercs,El tranvía de sangre,"Patrimonio histórico;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"19,3 km",712,798,317m,5:50h,Escuela de Sant Jordi de Cercs,Cercs,https://www.rutaspirineos.org/rutas/ruta-tramvia-de-sang-cercs-berga,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-ruta-tramvia-de-sang-cercs-berga_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Puig-reig,Ermita y castillo de Merola desde la colonia de la Ametlla de Merola,"Lagos, ríos y cascadas;Patrimonio histórico",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"8,3 km",320 ,407 ,+172 m / - 172 m,2:50 h,Aparcamiento Ametlla de Merola,Navàs,https://www.rutaspirineos.org/rutas/ametlla-castillo-merola-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Sierra de Ensija,Fígols,Gallina Pelada (2.317m) por Peguera,Rutas circulares;Ascensiones media montaña;Raquetas de nieve,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",13 km,1.580,2.317,800m,5:15h,Collado de la Creu de Fumanya,Fígols,https://www.rutaspirineos.org/rutas/gallina-pelada-por-peguera,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-gallina-pelada-por-peguera_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,Itinerario adaptado hasta el mirador de Els Orris,Movilidad reducida,,,,,,,,,,https://www.rutaspirineos.org/rutas/itinerario-adaptado-al-mirador-dels-orris,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-itinerario-adaptado-al-mirador-dels-orris_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,La Dou del Bastareny,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","0,4 km",945,961,25m,0:10h,Puente de piedra del Bastareny,Bagá,https://www.rutaspirineos.org/rutas/la-dou-del-bastareny,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-la-dou-del-bastareny_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Sant Julià de Cerdanyola,La Olla de Sant Julià de Cerdanyola,Paisajes pintorescos;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,6 km",939,1.658,1.021m,5:05h,Parada de autobús,Sant Julià de Cerdanyola,https://www.rutaspirineos.org/rutas/olla-de-sant-julia-de-cerdanyola-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-olla-de-sant-julia-de-cerdanyola-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,1 km",839,1.695,1.014m,4:45h,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Castellar de n´Hug,Las fuentes del Llobregat,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2 km,1.270,1.372,102m,0:45h,Castellar de n'Hug,Castellar de n'Hug,https://www.rutaspirineos.org/rutas/las-fuentes-del-llobregat-en-castellar-de-nhug,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Los valles de Saldes y Gósol,Gósol,Pedraforca (2.506m) desde Gósol,Ascensiones alta montaña;Paisajes pintorescos,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.","8,4 km",1.415,2.506,1.100m,6:45h,Gósol - Hostal Cal Franciscó,Gósol,https://www.rutaspirineos.org/rutas/pedraforca-por-gosol-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-pedraforca-por-gosol-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Los valles de Saldes y Gósol,Saldes,Pedraforca (2.506m) por el collado del Verdet y la Enforcadura,Rutas circulares;Paisajes pintorescos;Ascensiones alta montaña,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.","8,1 km",1.573,2.506,1.100m,5:00h,Mirador del Gresolet,Saldes,https://www.rutaspirineos.org/rutas/pedraforca-pollego-superior-por-el-collado-del-verdet,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-pedraforca-pollego-superior-por-el-collado-del-verdet_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Los valles de Saldes y Gósol,Gósol,Pedraforca 360,Paisajes pintorescos;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17 km,1.403,1.844,759m,4:15h,Plaza Major,Gósol,https://www.rutaspirineos.org/rutas/circular-pedraforca-360-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-circular-pedraforca-360-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Vilada,Por los alrededores de Vilada en el Berguedá,"Patrimonio histórico;Lagos, ríos y cascadas;Rutas circulares",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"14,8 km",629,1.038,670m,4:00h,Parc dels Gronxadors,Vilada,https://www.rutaspirineos.org/rutas/ruta-pels-entorns-de-vilada-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-ruta-pels-entorns-de-vilada-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,La Quar,Ruta circular por la Quar del Berguedá,Rutas circulares;Patrimonio histórico,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,1 km",1.117,764,750m,4:10h,Sant Maurici de la Quar,La Quar,https://www.rutaspirineos.org/rutas/sant-maurici-la-quar-la-portella-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-sant-maurici-la-quar-la-portella-bergueda_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Sierra de Ensija,Fígols,Ruta circular por los Cingles de Vallcebre,Rutas circulares;Paisajes pintorescos,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"16,25 km",956,1.308,900m,5:20h,Sant Corneli - H. Santa Bárbara,Sant Corneli de Cercs,https://www.rutaspirineos.org/rutas/cingles-de-vallcebre-desde-sant-corneli-de-cercs,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-cingles-de-vallcebre-desde-sant-corneli-de-cercs_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,Ruta del Trencapinyes y mirador de Els Orris,Familias y niños;Flora y fauna;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","2,5 km",1.797,1.915,130m,0:40h,Parking Ruta Trencapinyes,Bagá,https://www.rutaspirineos.org/rutas/ruta-del-trencapinyes-al-mirador-dels-orris,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-ruta-del-trencapinyes-al-mirador-dels-orris_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Berga,Santuario de Queralt desde Berga,Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"5,5 km",730,1.156,426m,2:20h,Plaza de Sant Francesc - Berga,Berga,https://www.rutaspirineos.org/rutas/santuario-de-queralt-desde-berga,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-santuario-de-queralt-desde-berga_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,Vía del Nicolau en el Alto Berguedá,Familias y niños;Patrimonio histórico,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,12 km,739,947,265m,3:30h,Sant Joan del Avellanet,Bagá,https://www.rutaspirineos.org/rutas/via-nicolau-baga-sant-joan-avellanet,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-via-nicolau-baga-sant-joan-avellanet_es.pdf,09/11/2025
España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Berga,Vía Verde de Cal Rosal a Pedret,"Familias y niños;Patrimonio histórico;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"10,5 km",486,586,110m,2:30h,Inicio vía verde - Cal Rosal,Berga,https://www.rutaspirineos.org/rutas/via-verda-cal-rosal-pedret-bergueda,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-via-verda-cal-rosal-pedret-bergueda_es.pdf,09/11/2025
España,Cataluña,Gerona,Cerdaña (Gerona),Valle de la Cerdaña (Gerona),Alp,La Tosa (2.536m) desde Urús,Ascensiones media montaña,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,3 km",1.264,2.536,1.350m,6:45h,Plaza Major de Urús,Urús,https://www.rutaspirineos.org/rutas/tosa-alp-des-de-urus-cerdanya,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-tosa-alp-des-de-urus-cerdanya_es.pdf,09/11/2025
España,Cataluña,Gerona,Cerdaña (Gerona),Valle de la Cerdaña (Gerona),Meranges,Puigpedrós (2.915m) por Engorgs desde el refugio de Malniu,"Lagos, ríos y cascadas;Rutas circulares;Ascensiones alta montaña",Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.","13,1 km",2.130,2.915,900m,6:00h,Refugio de Malniu,Meranges,https://www.rutaspirineos.org/rutas/puigpedros-por-engorgs-desde-el-refugio-del-malniu,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-puigpedros-por-engorgs-desde-el-refugio-del-malniu_es.pdf,09/11/2025
España,Cataluña,Gerona,Cerdaña (Gerona),Valle de la Cerdaña (Gerona),Meranges,Ruta al lago de Malniu,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,2.126,2.250,140m,1:20h,Refugio de Malniu,Meranges,https://www.rutaspirineos.org/rutas/estanys-del-malniu-cerdanya-meranges,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-estanys-del-malniu-cerdanya-meranges_es.pdf,09/11/2025
España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,Cascada del Molí del Salt desde Viliella,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","3,6 km",1.490,1.572,82m,1:10h,Iglesia de Viliella,Viliella,https://www.rutaspirineos.org/rutas/cascada-del-moli-del-salt-desde-viliella,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-cascada-del-moli-del-salt-desde-viliella_es.pdf,09/11/2025
España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Montellá y Martinet,Circular a Prat de Cadí por el collado de Pallers,Paisajes pintorescos;Familias y niños;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"8,3 km",1474,1831,472m,2:55h,Iglesia de Sant Climent,Estana,https://www.rutaspirineos.org/rutas/prat-de-cadi-pel-coll-de-pallers-estana,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-prat-de-cadi-pel-coll-de-pallers-estana_es.pdf,09/11/2025
España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,Estany de l'Orri y refugio del Pradell,Raquetas de nieve;Familias y niños;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,"6,7 km",1.956,2.328,400m,2:25h,Estación de esquí de Lles,Lles de Cerdaña,https://www.rutaspirineos.org/rutas/estany-de-orri-refugi-pradell-cap-de-rec-lles-de-cerdanya,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-estany-de-orri-refugi-pradell-cap-de-rec-lles-de-cerdanya_es.pdf,09/11/2025
España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,Estanys de la Pera desde Pollineres,"Familias y niños;Rutas circulares;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","5,4 km",2.140,2.390,275m,1:50h,Fuente de las Pollineres,Lles de Cerdaña,https://www.rutaspirineos.org/rutas/estanys-de-la-pera-pollineres-lles-cerdanya,C:\Users\jessi\OneDrive\Escritorio\MÁSTER-UOC\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\download_pdf\RUTAS-PIRINEOS-estanys-de-la-pera-pollineres-lles-cerdanya_es.pdf,09/11/2025
